,name,position,age,from_team,to_tam,contract_length,total_salary,avg_salary,year,spotracID,spotracLink
1625,Avisail Garcia,RF,30.4,MIL,MIA,4,53000000,13250000,2022,11605,https://www.spotrac.com/redirect/player/11605/
1626,Justin Verlander,SP,38.7,HOU,HOU,2,50000000,25000000,2022,310,https://www.spotrac.com/redirect/player/310/
1627,Steven Matz,SP,30.4,TOR,STL,4,44000000,11000000,2022,16106,https://www.spotrac.com/redirect/player/16106/
1628,Anthony DeSclafani,SP,31.6,SF,SF,3,36000000,12000000,2022,15788,https://www.spotrac.com/redirect/player/15788/
1629,Mark Canha,LF,32.8,OAK,NYM,2,26500000,13250000,2022,16565,https://www.spotrac.com/redirect/player/16565/
1630,Alex Wood,SP,30.8,SF,SF,2,25000000,12500000,2022,13957,https://www.spotrac.com/redirect/player/13957/
1631,Kendall Graveman,RP,30.9,HOU,CHW,3,24000000,8000000,2022,16023,https://www.spotrac.com/redirect/player/16023/
1632,Noah Syndergaard,SP,29.2,NYM,LAA,1,21000000,21000000,2022,16559,https://www.spotrac.com/redirect/player/16559/
1633,Alex Cobb,SP,34.1,LAA,SF,2,20000000,10000000,2022,8473,https://www.spotrac.com/redirect/player/8473/
1634,Eduardo Escobar,3B,32.8,MIL,NYM,2,20000000,10000000,2022,8500,https://www.spotrac.com/redirect/player/8500/
1635,Hector Neris,RP,32.4,PHI,HOU,2,17000000,8500000,2022,16572,https://www.spotrac.com/redirect/player/16572/
1636,Aaron Loup,RP,33.9,NYM,LAA,2,17000000,8500000,2022,11033,https://www.spotrac.com/redirect/player/11033/
1637,Leury Garcia,2B,30.7,CHW,CHW,3,16500000,5500000,2022,12044,https://www.spotrac.com/redirect/player/12044/
1638,Mark Melancon,RP,36.7,SD,ARI,2,14000000,7000000,2022,7335,https://www.spotrac.com/redirect/player/7335/
1639,Yan Gomes,C,34.3,OAK,CHC,2,13000000,6500000,2022,11466,https://www.spotrac.com/redirect/player/11466/
1640,Yimi Garcia,RP,31.2,HOU,TOR,2,11000000,5500000,2022,16092,https://www.spotrac.com/redirect/player/16092/
1641,Corey Knebel,RP,30.0,LAD,PHI,1,10000000,10000000,2022,16026,https://www.spotrac.com/redirect/player/16026/
1642,James Paxton,SP,33.0,SEA,BOS,1,10000000,10000000,2022,14341,https://www.spotrac.com/redirect/player/14341/
1643,Brooks Raley,RP,33.4,HOU,TB,2,10000000,5000000,2022,11626,https://www.spotrac.com/redirect/player/11626/
1644,Andrew Heaney,SP,30.4,NYY,LAD,1,8500000,8500000,2022,15790,https://www.spotrac.com/redirect/player/15790/
1645,Kirby Yates,RP,34.7,TOR,ATL,2,8250000,4125000,2022,15678,https://www.spotrac.com/redirect/player/15678/
1646,Corey Kluber,SP,35.6,NYY,TB,1,8000000,8000000,2022,8504,https://www.spotrac.com/redirect/player/8504/
1647,Manuel Pina,C,34.4,MIL,ATL,2,8000000,4000000,2022,8525,https://www.spotrac.com/redirect/player/8525/
1648,Luis Garcia,RP,34.8,STL,SD,2,7000000,3500000,2022,16053,https://www.spotrac.com/redirect/player/16053/
1649,Jordan Lyles,SP,31.1,TEX,BAL,1,7000000,7000000,2022,8685,https://www.spotrac.com/redirect/player/8685/
1650,Daniel Hudson,RP,34.7,SD,LAD,1,7000000,7000000,2022,7221,https://www.spotrac.com/redirect/player/7221/
1651,Michael Wacha,SP,30.3,TB,BOS,1,7000000,7000000,2022,13219,https://www.spotrac.com/redirect/player/13219/
1652,Michael Lorenzen,SP,29.8,CIN,LAA,1,6750000,6750000,2022,14094,https://www.spotrac.com/redirect/player/14094/
1653,Kole Calhoun,RF,34.1,ARI,TEX,1,5200000,5200000,2022,10671,https://www.spotrac.com/redirect/player/10671/
1654,Dylan Bundy,SP,29.0,LAA,MIN,1,5000000,5000000,2022,11305,https://www.spotrac.com/redirect/player/11305/
1655,Rich Hill,SP,41.7,NYM,BOS,1,5000000,5000000,2022,145,https://www.spotrac.com/redirect/player/145/
1656,Roberto Perez,C,32.9,CLE,PIT,1,5000000,5000000,2022,14111,https://www.spotrac.com/redirect/player/14111/
1657,Cesar Hernandez,2B,31.5,CHW,WSH,1,4000000,4000000,2022,11516,https://www.spotrac.com/redirect/player/11516/
1658,Yoshitomo Tsutsugo,1B,29.9,PIT,PIT,1,4000000,4000000,2022,47079,https://www.spotrac.com/redirect/player/47079/
1659,Jose Quintana,SP,32.8,SF,PIT,1,2000000,2000000,2022,10660,https://www.spotrac.com/redirect/player/10660/
1660,Joely Rodriguez,RP,29.9,NYY,NYY,1,2000000,2000000,2022,16049,https://www.spotrac.com/redirect/player/16049/
1661,Pedro Severino,C,28.3,BAL,MIL,1,1900000,1900000,2022,18162,https://www.spotrac.com/redirect/player/18162/
1662,Clint Frazier,OF,27.2,NYY,CHC,1,1500000,1500000,2022,23831,https://www.spotrac.com/redirect/player/23831/
1663,Johan Camargo,3B,27.9,ATL,PHI,1,1400000,1400000,2022,21154,https://www.spotrac.com/redirect/player/21154/
1664,Jhoulys Chacin,SP,33.8,COL,COL,1,1250000,1250000,2022,7307,https://www.spotrac.com/redirect/player/7307/
1665,Taylor Clarke,RP,28.5,ARI,KC,1,975000,975000,2022,17735,https://www.spotrac.com/redirect/player/17735/
1666,Michael Hermosillo,CF,26.8,CHC,CHC,1,600000,600000,2022,24629,https://www.spotrac.com/redirect/player/24629/
1667,Rougned Odor,2B,27.8,NYY,BAL,1,,,2022,15684,https://www.spotrac.com/redirect/player/15684/
1668,Trevor Gott,RP,29.2,SF,MIL,1,,,2022,17602,https://www.spotrac.com/redirect/player/17602/
